Record_ID,Order_ID,Order_ID_Duplicate_Flag,Customer_Name,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount,Sales_Amount,Order_Date,Order_Year,Order_Month,City,Segment,Profit,Profit_Flag
186,1185,False,Stacy Brady,Accessories,Belts,3,2515.42,0.51,3697.67,2025-05-14,2025,5,Delhi,B2C,-445.19,Negative
187,1186,False,Daniel Patton,Jeans,Boyfriend Jeans,6,3008.66,0.71,5235.07,2025-06-12,2025,6,Bengaluru,B2B,-40.48,Negative
188,1187,False,Karen Smith,Accessories,Belts,3,3810.89,0.51,5602.01,2024-12-28,2024,12,Mumbai,B2C,1153.72,OK
189,1188,False,Maria Morrow,Accessories,Belts,6,4910.28,0.12,25926.28,2024-08-27,2024,8,Bengaluru,B2B,2089.25,OK
190,1189,False,Elizabeth Johnson,T-Shirts,Oversized T-shirt,3,4808.1,0.5,7212.15,2025-01-28,2025,1,Ahmedabad,B2B,392.87,OK
191,1190,False,Antonio Boyd PhD,Jackets,Puffer Coat,4,2579.8,0.63,3818.1,2025-05-27,2025,5,Pune,B2B,75.04,OK
192,1191,False,John Tucker,Accessories,Belts,3,2469.87,0.56,3260.23,2024-12-28,2024,12,Mumbai,B2C,2860.2,OK
193,1010,True,Steve Mann,T-Shirts,Crop Top,4,2001.55,0.5,4003.1,2024-12-24,2024,12,Hyderabad,B2C,2709.47,OK
194,1193,False,Christine Lopez,Dresses,Casual Midi,4,3031.06,0.5,6062.12,2024-08-08,2024,8,Pune,B2B,-682.74,Negative
195,1032,True,Stephanie Booth,Accessories,Sunglasses,3,2577.64,0.51,3789.13,2025-07-09,2025,7,Ahmedabad,B2C,1941.65,OK
196,1195,False,Christine Rodgers,Dresses,Wrap Dress,3,2765.26,0.5,4147.89,2024-12-28,2024,12,Mumbai,B2C,1059.17,OK
197,1196,False,Michael Hawkins,Jeans,Slim Fit Jeans,4,3959.06,0.37,9976.83,2025-05-14,2025,5,Hyderabad,B2B,1539.5,OK
198,1197,False,Dean Jimenez,Jackets,Denim Jacket,1,2537.59,0.54,1167.29,2024-12-24,2024,12,Hyderabad,B2B,650.97,OK
199,1198,False,Jacqueline Erickson,Accessories,Sunglasses,3,3594.97,0.51,5284.61,2025-04-17,2025,4,Delhi,B2C,2422.27,OK
200,1199,False,Jade Chavez,Shoes,Boots,3,2317.1,0.54,3197.6,2025-02-02,2025,2,Bengaluru,B2B,2637.77,OK
201,1200,False,Laura Green,Shoes,Sneakers,4,2666.22,0.54,4905.84,2024-12-24,2024,12,Hyderabad,B2C,2782.21,OK
202,1201,False,Crystal Hayes MD,Jackets,Bomber Jacket,2,3507.85,0.54,3227.22,2025-01-10,2025,1,Pune,B2B,1023.04,OK
203,1202,False,Amy Walker,Accessories,Sunglasses,3,2577.64,0.51,3789.13,2025-03-23,2025,3,Bengaluru,B2C,-207.53,Negative
204,1203,False,Amy Gonzales,T-Shirts,Crop Top,5,2001.55,0.5,5003.88,2025-01-14,2025,1,Hyderabad,B2C,657.59,OK
205,1204,False,David Parker,Shoes,Slip-ons,4,4213.4,0.54,7752.66,2024-11-12,2024,11,Pune,B2B,1867.53,OK
206,1205,False,Jennifer Williams,Jeans,Slim Fit Jeans,4,696.49,0.44,1560.14,2025-06-11,2025,6,Delhi,B2C,-24.51,Negative
207,1206,False,Charles White,T-Shirts,Classic Tee,4,2765.79,0.5,5531.58,2025-03-31,2025,3,Hyderabad,B2B,2472.24,OK
208,1207,False,Jerome Richardson,Jeans,Straight Cut,4,563.14,0.33,1509.22,2024-05-21,2024,5,Ahmedabad,B2B,945.7,OK
209,1208,False,Jean Yoder,Jackets,Denim Jacket,1,2537.59,0.54,1167.29,2025-01-10,2025,1,Mumbai,B2B,648.73,OK
210,1209,False,Theodore Yang,Accessories,Watches,4,4029.87,0.51,7898.55,2025-01-09,2025,1,Ahmedabad,B2B,1447.79,OK
211,1210,False,Rebecca Grant,Accessories,Watches,4,2785.79,0.51,5460.15,2025-05-26,2025,5,Delhi,B2B,2179.54,OK
212,1211,False,Kelli Young,Jeans,Ripped Denim,5,1560.37,0.44,4369.04,2024-12-04,2024,12,Ahmedabad,B2C,2783.91,OK
213,1212,False,Bradley Quinn,Shoes,Slip-ons,4,4098.12,0.54,7540.54,2024-10-17,2024,10,Hyderabad,B2B,-656.35,Negative
214,1213,False,Darrell Reynolds,T-Shirts,Classic Tee,4,2765.79,0.5,5531.58,2025-01-27,2025,1,Ahmedabad,B2B,1093.98,OK
215,1214,False,Alicia Hernandez,Jackets,Leather Jacket,4,1273.6,0.54,2343.42,2025-06-18,2025,6,Hyderabad,B2C,1851.89,OK
216,1215,False,Melanie Hoffman,T-Shirts,Classic Tee,6,3802.27,0.5,11406.81,2024-12-19,2024,12,Ahmedabad,B2C,-266.99,Negative
217,1216,False,Benjamin Dunlap,T-Shirts,Classic Tee,6,2765.79,0.5,8297.37,2024-07-22,2024,7,Delhi,B2B,2986.8,OK
218,1217,False,Cheryl King,Jackets,Denim Jacket,3,2850.38,0.54,3933.52,2024-12-21,2024,12,Delhi,B2C,17.31,OK
219,1218,False,Jamie Alexander,Dresses,Wrap Dress,3,1544.45,0.33,3104.34,2025-03-31,2025,3,Hyderabad,B2B,707.56,OK
220,1219,False,Kayla Crawford,Jeans,Straight Cut,4,2891.64,0.44,6477.27,2024-11-28,2024,11,Bengaluru,B2B,2206.0,OK
221,1220,False,Amber Rivera,T-Shirts,Oversized T-shirt,3,3027.66,0.5,4541.49,2024-07-22,2024,7,Bengaluru,B2B,1598.22,OK
222,1221,False,Cody Mitchell,Accessories,Belts,3,2515.42,0.51,3697.67,2024-09-28,2024,9,Mumbai,B2B,898.67,OK
223,1222,False,Karen Pennington,T-Shirts,Classic Tee,4,683.85,0.5,1367.7,2024-10-30,2024,10,Pune,B2C,1489.45,Review
224,1223,False,Nicholas Thompson,T-Shirts,Crop Top,4,2001.55,0.5,4003.1,2024-12-24,2024,12,Hyderabad,B2B,-531.05,Negative
225,1224,False,Shelby Lewis,Dresses,Wrap Dress,3,2765.26,0.5,4147.89,2025-03-21,2025,3,Ahmedabad,B2C,2219.56,OK
226,1225,False,Gregory Flores,Shoes,Loafers,4,1406.32,0.54,2587.63,2025-07-13,2025,7,Bengaluru,B2B,1937.71,OK
227,1226,False,Jeffrey Haynes,Dresses,Bodycon,1,2889.54,0.5,1444.77,2024-10-26,2024,10,Ahmedabad,B2B,2806.56,Review
228,1227,False,Antonio Moses,Accessories,Sunglasses,2,2577.64,0.25,3866.46,2024-03-05,2024,3,Hyderabad,B2C,2096.68,OK
229,1048,True,Dr. Adam Schultz,Accessories,Caps,4,2298.27,0.59,3769.16,2025-03-27,2025,3,Pune,B2B,2994.93,OK
230,1229,False,Allen Burton,Dresses,Bodycon,4,2889.54,0.5,5779.08,2024-12-21,2024,12,Delhi,B2B,925.22,OK
231,1230,False,Adam Bennett,Accessories,Watches,3,2785.79,0.51,4095.11,2024-12-24,2024,12,Hyderabad,B2B,2725.11,OK
232,1231,False,Ashley Stevens,Shoes,Slip-ons,1,1744.73,0.54,802.58,2025-01-03,2025,1,Pune,B2B,1393.69,Review
233,1232,False,Sierra Miller,Shoes,Sneakers,2,2526.77,0.54,2324.63,2023-09-14,2023,9,Mumbai,B2C,1494.67,OK
234,1233,False,Katie Garcia,Jackets,Puffer Coat,4,2579.8,0.07,9596.86,2025-04-25,2025,4,Bengaluru,B2B,2237.24,OK
235,1234,False,Timothy Goodman,Jeans,Straight Cut,4,1069.88,0.05,4065.54,2025-06-24,2025,6,Pune,B2B,110.58,OK
236,1235,False,Rebecca Drake,Jackets,Bomber Jacket,3,2229.49,0.54,3076.7,2024-12-24,2024,12,Hyderabad,B2B,-403.94,Negative
237,1036,True,Juan White,T-Shirts,Oversized T-shirt,2,4802.42,0.5,4802.42,2025-04-18,2025,4,Hyderabad,B2B,605.03,OK
238,1237,False,Matthew Holloway,T-Shirts,Classic Tee,4,2765.79,0.29,7854.84,2025-06-09,2025,6,Pune,B2C,-465.98,Negative
239,1238,False,Scott Weeks,Shoes,Slip-ons,4,2538.04,0.54,4669.99,2025-01-03,2025,1,Pune,B2B,2742.61,OK
240,1239,False,Karina Davis,T-Shirts,Graphic Tee,4,644.58,0.5,1289.16,2024-10-20,2024,10,Delhi,B2B,1097.88,OK
241,1240,False,Melanie Ramirez,Dresses,Casual Midi,4,4634.13,0.5,9268.26,2023-07-29,2023,7,Bengaluru,B2B,2625.44,OK
242,1241,False,Caroline Thomas,Jeans,Slim Fit Jeans,6,3111.95,0.44,10456.15,2024-06-22,2024,6,Bengaluru,B2B,2814.82,OK
243,1242,False,Pamela Navarro,Jeans,Ripped Denim,5,2750.33,0.44,7700.92,2025-02-18,2025,2,Pune,B2B,1576.74,OK
244,1243,False,Jack Mccoy,Accessories,Caps,3,2338.04,0.69,2174.38,2024-12-02,2024,12,Ahmedabad,B2B,779.51,OK
245,1244,False,Ashley Walker,Dresses,Maxi Dress,6,2731.64,0.5,8194.92,2024-06-29,2024,6,Ahmedabad,B2C,2574.76,OK
246,1245,False,Christopher Mcknight,T-Shirts,Classic Tee,4,1822.9,0.5,3645.8,2024-12-13,2024,12,Delhi,B2B,1076.34,OK
247,1246,False,Dr. Derrick Scott,Dresses,Maxi Dress,3,2731.64,0.03,7949.07,2024-12-24,2024,12,Hyderabad,B2B,733.8,OK
248,1247,False,Jared Tate,T-Shirts,Crop Top,4,2001.55,0.5,4003.1,2024-12-24,2024,12,Hyderabad,B2B,1605.97,OK
249,1248,False,Edward Morgan,Accessories,Watches,4,2785.79,0.51,5460.15,2023-07-23,2023,7,Mumbai,B2B,397.41,OK
250,1249,False,Tim Bauer,Accessories,Caps,4,2338.04,0.23,7201.16,2024-09-10,2024,9,Pune,B2B,809.89,OK
251,1250,False,Anthony Lee,Shoes,Slip-ons,4,2538.04,0.54,4669.99,2024-12-21,2024,12,Delhi,B2B,1653.07,OK
252,1251,False,Hailey Sullivan,Dresses,Casual Midi,2,4841.4,0.6,3873.12,2025-02-04,2025,2,Pune,B2B,578.37,OK
253,1252,False,Brandy Clark,T-Shirts,Classic Tee,6,1638.51,0.88,1179.73,2025-04-02,2025,4,Mumbai,B2C,1484.7,Review
254,1253,False,Carlos Anderson,Dresses,Wrap Dress,3,2765.26,0.5,4147.89,2025-02-04,2025,2,Bengaluru,B2B,2512.63,OK
255,1254,False,Michael Henson,Shoes,Slip-ons,6,2538.04,0.54,7004.99,2025-02-14,2025,2,Mumbai,B2B,2418.99,OK
256,1255,False,Kim Campos,T-Shirts,Classic Tee,4,1849.68,0.5,3699.36,2024-12-06,2024,12,Hyderabad,B2C,-706.09,Negative
257,1256,False,Janet Cooley,Jackets,Bomber Jacket,3,1801.38,0.54,2485.9,2024-11-18,2024,11,Bengaluru,B2C,2071.1,OK
258,1257,False,Mr. Matthew Gomez DDS,Jeans,Straight Cut,4,1228.78,0.44,2752.47,2024-12-19,2024,12,Ahmedabad,B2C,-83.19,Negative
259,1258,False,Shane Gomez,Dresses,Bodycon,4,4313.38,0.5,8626.76,2025-03-12,2025,3,Delhi,B2C,2636.96,OK
260,1259,False,Tyler Haney,Shoes,Boots,3,3396.92,0.54,4687.75,2025-05-05,2025,5,Ahmedabad,B2B,-830.5,Negative
261,1260,False,Lindsay Haney,Dresses,Maxi Dress,2,2731.64,0.5,2731.64,2025-03-25,2025,3,Delhi,B2B,-817.8,Negative
262,1012,True,Manuel Prince,Jeans,Boyfriend Jeans,3,4129.37,0.44,6937.34,2025-07-20,2025,7,Delhi,B2B,2328.1,OK
263,1262,False,George Gray,Accessories,Watches,2,2785.79,0.52,2674.36,2024-11-02,2024,11,Bengaluru,B2B,786.25,OK
264,1263,False,Ryan Graves,Shoes,Slip-ons,4,2542.72,0.54,4678.6,2024-12-21,2024,12,Delhi,B2B,-136.41,Negative
265,1264,False,Ernest Myers,T-Shirts,Graphic Tee,4,3382.08,0.5,6764.16,2024-10-27,2024,10,Delhi,B2B,1647.48,OK
266,1265,False,Brandi Lang,T-Shirts,Graphic Tee,4,721.41,0.5,1442.82,2025-03-24,2025,3,Hyderabad,B2C,1718.95,Review
267,1266,False,Gloria Barnett,Shoes,Slip-ons,4,2538.04,0.54,4669.99,2023-10-25,2023,10,Delhi,B2C,1024.86,OK
268,1267,False,Sarah Andrews,Jackets,Bomber Jacket,3,3255.23,0.54,4492.22,2023-11-16,2023,11,Delhi,B2B,650.8,OK
269,1268,False,Sonya Martinez,Jackets,Denim Jacket,1,2537.59,0.54,1167.29,2025-01-03,2025,1,Pune,B2B,2668.22,Review
270,1269,False,Brittany Harris,T-Shirts,Graphic Tee,4,2599.75,0.5,5199.5,2024-12-28,2024,12,Mumbai,B2B,483.01,OK
271,1270,False,Vanessa Kelley,T-Shirts,Graphic Tee,4,4446.82,0.5,8893.64,2025-06-29,2025,6,Hyderabad,B2B,-293.05,Negative
272,1271,False,Robert Gonzalez,T-Shirts,Oversized T-shirt,3,3027.66,0.5,4541.49,2024-05-13,2024,5,Bengaluru,B2B,1295.93,OK
273,1272,False,Angela Taylor,Accessories,Belts,3,1429.94,0.51,2102.01,2023-12-12,2023,12,Hyderabad,B2B,484.51,OK
274,1273,False,Bradley Myers,T-Shirts,Oversized T-shirt,3,3027.66,0.5,4541.49,2025-01-02,2025,1,Hyderabad,B2C,-431.92,Negative
275,1274,False,Russell Love,Dresses,Wrap Dress,3,2765.26,0.59,3401.27,2024-12-19,2024,12,Ahmedabad,B2B,62.98,OK
276,1275,False,Kelly Wong,Dresses,Casual Midi,3,4132.0,0.5,6198.0,2024-02-26,2024,2,Bengaluru,B2B,2732.47,OK
277,1276,False,Erin Wright,Shoes,Boots,3,3243.45,0.61,3794.84,2024-12-28,2024,12,Mumbai,B2B,-869.12,Negative
278,1277,False,Michael Coleman,Accessories,Sunglasses,2,4720.52,0.57,4059.65,2024-09-05,2024,9,Delhi,B2C,1255.66,OK
279,1278,False,Jessica Kirby,Accessories,Sunglasses,3,3550.91,0.51,5219.84,2024-09-23,2024,9,Delhi,B2C,466.53,OK
280,1279,False,Laura Romero,Shoes,Boots,3,2600.33,0.54,3588.46,2024-08-21,2024,8,Ahmedabad,B2C,1430.67,OK
281,1280,False,Joseph Joseph,T-Shirts,Crop Top,3,2001.55,0.5,3002.32,2024-10-13,2024,10,Ahmedabad,B2B,263.41,OK
282,1003,True,Christopher Ferguson,Jackets,Puffer Coat,4,548.19,0.54,1008.67,2024-11-07,2024,11,Mumbai,B2B,259.03,OK
283,1282,False,Kevin Hunter,Shoes,Loafers,4,2933.45,0.14,10091.07,2025-01-19,2025,1,Mumbai,B2B,-909.75,Negative
284,1283,False,Kelly Gray,Shoes,Slip-ons,4,2538.04,0.08,9339.99,2024-12-24,2024,12,Hyderabad,B2B,379.24,OK
285,1284,False,Carlos Walsh,Jackets,Puffer Coat,4,1500.19,0.54,2760.35,2024-05-18,2024,5,Hyderabad,B2B,-348.48,Negative
286,1285,False,Deborah Mckee,Accessories,Belts,5,2515.42,0.51,6162.78,2024-12-21,2024,12,Delhi,B2B,2024.84,OK
287,1286,False,Andrew Harmon,T-Shirts,Graphic Tee,4,2972.45,0.5,5944.9,2024-12-25,2024,12,Mumbai,B2C,2562.54,OK
288,1287,False,Todd Hall,Jeans,Slim Fit Jeans,4,2366.61,0.44,5301.21,2025-02-06,2025,2,Bengaluru,B2B,802.66,OK
289,1288,False,Danny Gilbert,Shoes,Slip-ons,4,2538.04,0.54,4669.99,2024-12-21,2024,12,Delhi,B2B,-492.73,Negative
290,1289,False,Lauren Johnson,Jackets,Denim Jacket,3,3590.85,0.54,4955.37,2024-12-28,2024,12,Mumbai,B2C,2052.57,OK
291,1290,False,Katherine Parsons,Jeans,Slim Fit Jeans,4,1412.12,0.44,3163.15,2024-12-21,2024,12,Delhi,B2B,430.92,OK
292,1291,False,Jason Calhoun,Jackets,Puffer Coat,4,2579.8,0.54,4746.83,2024-12-24,2024,12,Hyderabad,B2B,1073.44,OK
293,1292,False,Amy Howard,Dresses,Maxi Dress,3,2731.64,0.46,4425.26,2024-12-28,2024,12,Mumbai,B2B,1165.86,OK
294,1293,False,Cindy Hall,Jackets,Denim Jacket,3,2537.59,0.54,3501.87,2024-12-24,2024,12,Hyderabad,B2B,2073.16,OK
295,1294,False,Jeff Hernandez,Accessories,Watches,4,2785.79,0.56,4902.99,2024-12-21,2024,12,Delhi,B2B,898.24,OK
296,1295,False,Tiffany Maxwell,Jackets,Leather Jacket,4,2752.99,0.54,5065.5,2024-07-26,2024,7,Bengaluru,B2C,2967.72,OK
297,1296,False,Lori Orozco,Jeans,Slim Fit Jeans,4,2795.79,0.44,6262.57,2025-03-26,2025,3,Bengaluru,B2B,1438.47,OK
298,1297,False,Sharon Combs,Jackets,Puffer Coat,4,4524.2,0.54,8324.53,2024-08-02,2024,8,Delhi,B2C,1637.33,OK
299,1298,False,Dylan Newton,T-Shirts,Graphic Tee,4,2599.75,0.5,5199.5,2024-12-31,2024,12,Ahmedabad,B2C,2490.23,OK
300,1299,False,John Levine,Jackets,Denim Jacket,1,1026.58,0.54,472.23,2024-10-26,2024,10,Hyderabad,B2C,1178.37,Review
301,1300,False,Latoya Johnson,Jeans,Slim Fit Jeans,4,4611.9,0.44,10330.66,2025-04-25,2025,4,Delhi,B2B,703.48,OK
302,1047,True,Caroline Turner,Jeans,Straight Cut,5,2891.64,0.44,8096.59,2025-07-05,2025,7,Hyderabad,B2B,1368.68,OK
303,1302,False,Adam Bryan,Jeans,Ripped Denim,5,2750.33,0.09,12514.0,2025-02-14,2025,2,Ahmedabad,B2C,339.17,OK
304,1303,False,Laura Smith,Jeans,Straight Cut,3,1192.16,0.44,2002.83,2025-01-03,2025,1,Pune,B2B,505.33,OK
305,1047,True,Timothy Potter,Dresses,Maxi Dress,3,3218.39,0.5,4827.58,2025-06-02,2025,6,Mumbai,B2B,-442.98,Negative
306,1305,False,Kelsey Stein,Jackets,Bomber Jacket,3,2229.49,0.54,3076.7,2023-08-19,2023,8,Delhi,B2B,2861.3,OK
307,1306,False,Aaron Johnson,Accessories,Belts,4,2515.42,0.51,4930.22,2024-12-19,2024,12,Ahmedabad,B2B,99.1,OK
308,1307,False,Amber Lee,Dresses,Maxi Dress,2,2648.43,0.5,2648.43,2024-08-08,2024,8,Ahmedabad,B2B,642.0,OK
309,1308,False,Michael Joseph,Dresses,Bodycon,2,4203.62,0.5,4203.62,2025-04-08,2025,4,Mumbai,B2B,464.65,OK
310,1309,False,Tina Brown,Accessories,Caps,4,2338.04,0.51,4582.56,2025-03-03,2025,3,Pune,B2B,481.45,OK
311,1310,False,Thomas Smith,Dresses,Maxi Dress,3,2731.64,0.5,4097.46,2025-03-04,2025,3,Pune,B2B,1516.35,OK
312,1311,False,Jennifer Watson,Jackets,Bomber Jacket,3,2229.49,0.13,5818.97,2023-12-12,2023,12,Mumbai,B2B,-109.19,Negative
313,1312,False,Wendy Garcia,Accessories,Sunglasses,3,2577.64,0.51,3789.13,2025-05-29,2025,5,Pune,B2B,-646.16,Negative
314,1313,False,Sean Pope,Accessories,Watches,4,4763.45,0.96,762.15,2023-12-24,2023,12,Pune,B2C,-581.35,Negative
315,1314,False,Brad Mccarty,Shoes,Slip-ons,4,2538.04,0.54,4669.99,2024-11-30,2024,11,Hyderabad,B2C,1148.06,OK
316,1315,False,Mark Gonzales,Jeans,Boyfriend Jeans,3,515.04,0.44,865.27,2024-06-30,2024,6,Bengaluru,B2B,-279.01,Negative
317,1316,False,Theresa Wiggins,T-Shirts,Crop Top,4,1345.98,0.5,2691.96,2025-04-22,2025,4,Pune,B2B,-177.6,Negative
318,1317,False,Mitchell Gomez,Accessories,Watches,4,2785.79,0.51,5460.15,2024-08-04,2024,8,Mumbai,B2B,-476.45,Negative
319,1318,False,Tony Reynolds,Accessories,Belts,3,2515.42,0.51,3697.67,2025-01-03,2025,1,Pune,B2C,1830.14,OK
320,1319,False,Kristine Byrd,Dresses,Bodycon,4,2889.54,0.5,5779.08,2024-03-07,2024,3,Ahmedabad,B2B,-66.17,Negative
321,1320,False,Mark Murray,Accessories,Belts,4,2515.42,0.51,4930.22,2024-12-21,2024,12,Delhi,B2B,2011.4,OK
322,1321,False,Michael Velazquez,Jackets,Leather Jacket,3,2752.99,0.54,3799.13,2024-09-26,2024,9,Delhi,B2B,632.23,OK
323,1322,False,Lori Benson,T-Shirts,Classic Tee,4,2387.61,0.5,4775.22,2024-12-02,2024,12,Delhi,B2C,822.46,OK
324,1323,False,Kimberly Flores,Jackets,Puffer Coat,4,2579.8,0.54,4746.83,2024-04-30,2024,4,Pune,B2B,-96.6,Negative
325,1324,False,Mike Rhodes,Jackets,Bomber Jacket,3,2229.49,0.54,3076.7,2024-12-12,2024,12,Mumbai,B2C,-610.52,Negative
326,1325,False,Teresa Gilbert,Jeans,Ripped Denim,5,1315.93,0.44,3684.6,2025-07-06,2025,7,Bengaluru,B2B,1435.03,OK
327,1326,False,Theodore Sanchez,Dresses,Casual Midi,4,4104.36,0.5,8208.72,2024-12-22,2024,12,Mumbai,B2B,1404.45,OK
328,1327,False,Sarah Sosa,Shoes,Slip-ons,4,2964.44,0.54,5454.57,2023-08-06,2023,8,Mumbai,B2B,2021.54,OK
329,1328,False,Christine Drake,Shoes,Boots,4,3250.24,0.56,5720.42,2025-05-27,2025,5,Pune,B2B,2269.54,OK
330,1329,False,Eric Medina,T-Shirts,Graphic Tee,1,2587.78,0.5,1293.89,2023-12-25,2023,12,Hyderabad,B2C,1667.02,Review
331,1330,False,Joseph Sims,Dresses,Maxi Dress,3,2731.64,0.5,4097.46,2024-12-30,2024,12,Ahmedabad,B2C,-587.38,Negative
332,1331,False,Gwendolyn Guerrero,Accessories,Belts,6,2515.42,0.51,7395.33,2025-01-25,2025,1,Bengaluru,B2B,1301.18,OK
333,1332,False,Chelsea Brown,T-Shirts,Graphic Tee,4,2599.75,0.0,10399.0,2025-05-11,2025,5,Mumbai,B2C,2301.09,OK
334,1028,True,John Taylor,Accessories,Watches,4,2785.79,0.51,5460.15,2023-11-10,2023,11,Ahmedabad,B2B,2502.73,OK
335,1334,False,Russell Douglas,Dresses,Maxi Dress,6,1454.69,0.5,4364.07,2025-06-06,2025,6,Delhi,B2B,652.87,OK
336,1335,False,Kristen Drake,Shoes,Slip-ons,5,2538.04,0.54,5837.49,2025-04-25,2025,4,Hyderabad,B2C,-815.88,Negative
337,1336,False,Katie Brown,Jackets,Denim Jacket,3,2537.59,0.54,3501.87,2024-12-21,2024,12,Delhi,B2B,2000.91,OK
338,1337,False,Michelle Russell,Jackets,Denim Jacket,6,2286.68,0.54,6311.24,2024-10-30,2024,10,Hyderabad,B2C,716.16,OK
339,1338,False,Charles Aguilar,T-Shirts,Graphic Tee,4,2599.75,0.5,5199.5,2024-11-21,2024,11,Ahmedabad,B2B,415.06,OK
340,1339,False,Emily Christensen,Dresses,Maxi Dress,3,4507.5,0.5,6761.25,2025-07-01,2025,7,Bengaluru,B2B,2552.65,OK
341,1340,False,Annette Robinson,Jeans,Straight Cut,4,2891.64,0.06,10872.57,2025-06-18,2025,6,Mumbai,B2B,1282.27,OK
342,1341,False,William White,Shoes,Slip-ons,4,3074.06,0.54,5656.27,2025-04-24,2025,4,Ahmedabad,B2B,2634.42,OK
343,1342,False,Chloe Martinez,Dresses,Wrap Dress,3,4707.2,0.5,7060.8,2025-01-03,2025,1,Pune,B2B,1395.82,OK
344,1343,False,Catherine Barnett,Jeans,Ripped Denim,5,4012.48,0.44,11234.94,2025-07-21,2025,7,Mumbai,B2C,730.98,OK
345,1344,False,Jason Dixon,Jeans,Straight Cut,4,3386.91,0.44,7586.68,2024-12-28,2024,12,Mumbai,B2C,2006.17,OK
346,1040,True,Tim Jennings,T-Shirts,Classic Tee,2,2765.79,0.18,4535.9,2024-11-28,2024,11,Bengaluru,B2B,2721.4,OK
347,1346,False,Leah Gonzalez,Shoes,Slip-ons,4,1622.65,0.54,2985.68,2024-12-28,2024,12,Mumbai,B2C,-891.76,Negative
348,1005,True,Andrew Davis,Jeans,Straight Cut,6,2228.45,0.44,7487.59,2025-02-06,2025,2,Bengaluru,B2C,2728.03,OK
349,1348,False,Justin Bowen,T-Shirts,Classic Tee,2,1219.2,0.5,1219.2,2024-11-08,2024,11,Hyderabad,B2B,2694.39,Review
350,1349,False,Lisa Henry,Jackets,Leather Jacket,4,2752.99,0.82,1982.15,2025-02-17,2025,2,Pune,B2B,2085.75,Review
351,1008,True,Sarah Vance,T-Shirts,Classic Tee,2,2319.84,0.5,2319.84,2024-11-28,2024,11,Bengaluru,B2B,1669.55,OK
352,1351,False,Brian Edwards,Shoes,Slip-ons,4,2538.04,0.54,4669.99,2024-09-11,2024,9,Hyderabad,B2C,2621.66,OK
353,1034,True,Matthew Robbins,T-Shirts,Graphic Tee,4,3991.4,0.5,7982.8,2025-02-05,2025,2,Pune,B2B,-555.4,Negative
354,1042,True,Kathleen Moore,Jeans,Straight Cut,4,2891.64,0.84,1850.65,2025-06-08,2025,6,Bengaluru,B2B,1558.99,OK
355,1354,False,Mr. George Cooper,Jeans,Straight Cut,1,2891.64,0.44,1619.32,2025-05-12,2025,5,Ahmedabad,B2B,-678.38,Negative
356,1355,False,Ryan James,Dresses,Bodycon,1,1054.69,0.18,864.85,2024-10-20,2024,10,Mumbai,B2B,698.05,OK
357,1356,False,Veronica Cordova,Jackets,Denim Jacket,3,2418.55,0.88,870.68,2025-04-11,2025,4,Ahmedabad,B2C,428.96,OK
358,1357,False,Jacob Brooks,Jackets,Puffer Coat,4,1128.57,0.39,2753.71,2025-01-21,2025,1,Hyderabad,B2B,684.88,OK
359,1358,False,Matthew Brown,Accessories,Sunglasses,3,2577.64,0.51,3789.13,2025-02-16,2025,2,Bengaluru,B2C,1347.26,OK
360,1359,False,Robert Harmon,T-Shirts,Crop Top,4,4625.84,0.5,9251.68,2024-12-28,2024,12,Mumbai,B2B,1663.88,OK
361,1360,False,Rebecca Gonzalez,Jeans,Boyfriend Jeans,3,3008.66,0.44,5054.55,2025-02-04,2025,2,Delhi,B2B,1316.73,OK
362,1361,False,Hannah Ball,T-Shirts,Classic Tee,4,2765.79,0.5,5531.58,2025-01-03,2025,1,Mumbai,B2C,528.8,OK
363,1362,False,Krista Wright,T-Shirts,Classic Tee,4,4953.02,0.5,9906.04,2024-12-07,2024,12,Ahmedabad,B2C,-499.33,Negative
364,1363,False,Marcus Powell,Dresses,Bodycon,6,2889.54,0.5,8668.62,2024-12-28,2024,12,Mumbai,B2B,2143.4,OK
365,1364,False,Leah Madden,T-Shirts,Classic Tee,4,2765.79,0.01,10952.53,2024-12-19,2024,12,Ahmedabad,B2C,1839.35,OK
366,1365,False,Shawn Gardner,Dresses,Maxi Dress,1,776.52,0.5,388.26,2024-12-21,2024,12,Delhi,B2C,2757.77,Review
367,1366,False,Karen Nunez,Dresses,Bodycon,4,1927.12,0.44,4316.75,2024-08-13,2024,8,Bengaluru,B2C,928.57,OK
368,1367,False,Laura Johnson,Accessories,Caps,4,573.8,0.51,1124.65,2025-01-23,2025,1,Ahmedabad,B2B,2546.35,Review
369,1368,False,Lauren Kaufman,T-Shirts,Classic Tee,4,4032.95,0.5,8065.9,2024-12-19,2024,12,Ahmedabad,B2C,-20.09,Negative
370,1369,False,Patricia Pratt,Accessories,Caps,4,2338.04,0.51,4582.56,2025-06-10,2025,6,Hyderabad,B2B,-844.78,Negative
371,1370,False,Brandon Williams,Dresses,Bodycon,4,2345.49,0.5,4690.98,2024-11-24,2024,11,Hyderabad,B2B,212.66,OK
372,1371,False,Christopher Wilson,Jeans,Ripped Denim,5,2750.33,0.44,7700.92,2024-12-28,2024,12,Mumbai,B2B,72.96,OK
